valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;academia;varanda;transporte;salao;planejado
330000;CARACTERÍSTICAS 4 Quartos Sala de Estar Cozinha com bancada de granito WC social com blindex 2 vagas de garagem coberta Piso porcelanato Forro PVC  LOCALIZAÇÃO: Setor Tradicional N...;Avenida Independência; Planaltina;4;2;1;400;285;0;Nenhuma;0;0;0;0;0;0
400000;Oportunidade Samambaia  1 quarto  1 suíte Sala de televisão  Sala de jantar  Cozinha  Lavanderia  Área de lazer  Garagem para 2 carros 1 banheiro  Dispensa  Lote 150 metros  Os 150...;QR 122 Conjunto 1; Samambaia Sul;2;2;2;150;0;0;Nenhuma;1;0;0;1;0;0
180000;Vendo casa com 2 quartos Sala, cozinha, lavanderia, casa com aproximadamente 50mtrs de área construída e com uma área total do terreno de 312.50 mtrs, com uma excelente localização...;Quadra 7 Conjunto B; Setor Sul;2;4;1;55;0;0;Nenhuma;0;0;0;0;0;0
580000;Excelente casa térrea, laje, na melhor localização da Candangolândia.  A Candangolândia é um lugar tranquilo para se morar, é a menor e mais tranquila cidade satélite do Distrito F...;QR 1-A Conjunto C; Candangolândia;4;3;3;154;627;0;Destaque;0;0;0;0;0;0
170000;Riacho Fundo Sucupira condomínio Ipe Amarelo  Casa 2 quarto sala cozinha banheiro em fase de acabamento  em condominio fechado lote tem 150 m2 .  portas e janelas no blindex.  AGEN...;QN 16 Conjunto 12; Riacho Fundo II;2;3;1;55;0;0;Nenhuma;0;0;0;0;0;0
370000;A casa está localizado no bairro Setor Leste possui 180 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros, sala, copa, cozinha, área de serviço, garagem 04 carros, casa de...;Quadra 32; Setor Leste;3;4;3;180;0;0;Nenhuma;1;0;0;1;0;0
430000;Imobiliária Noble vende casa na EQ/32/34 do Setor Leste do Gama, com 3 quartos, sala, banheiro grande, cozinha com armários, copa e área de serviço. Existe também um apartamento em...;EQ 32/34; Setor Leste;5;3;2;192;0;0;Nenhuma;0;0;0;0;0;0
250000;"JREIS ESCRITÓRIO IMOBILIÁRIO  Casa composta por:  3 quartos;  Sala;  Cozinha;  Banheiro social;  Cerâmica;  Forrada o PVC;  Com mais casa de fundo:  Sala;  Cozinha;  Banheiro;  Cer...";QNP 24 Conjunto L; Ceilândia;2;2;1;145;500;0;Destaque;0;0;0;0;0;0
255000;ATENÇÃO: Este imóvel não pode ser Financiado! Apenas venda à vista!!!  Casa com 2 Quartos, sendo 1 suíte, numa das melhores localizações de Samambaia Norte, bem próxima aos princip...;QR 208 Conjunto 18; Samambaia Norte;2;2;2;60;350;0;Destaque;1;0;0;0;0;0
240000;QD 805 A/C FINANCIAR casa de 2 quartos, Ótimo local R$ 240.000 A/C CARRO   Casa de 2 quartos, sala, cozinha, banheiro, cerâmica, forro, área de serviço, corredor lateral, garagem p...;Quadra 805 Conjunto 2; Recanto das Emas;2;3;1;150;0;0;Nenhuma;0;0;0;0;0;0
340000;A casa na QNM 38 M Norte no bairro Taguatinga Norte possui 250 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros, mais casa de fundo, 350mil, quitada e escriturada.;QNM 38 Conjunto M; Taguatinga Norte;3;2;2;250;0;0;Nenhuma;1;0;0;1;0;0
355000;162,00m² de área privativa distribuídos em casa principal com 03 quartos amplos e arejados, wc social, cozinha, área de serviço de fundos e ampla garagem coberta(telhado colonial)...;QNM 36 Conjunto A2; Taguatinga Norte;3;4;1;162;550;0;Nenhuma;0;0;0;0;0;0
300000;VENDO Lote com 2 barracos na QNM 23 Barraco com 1 quarto com suite  cozinha americana toda forrada . lote de esquina com otima localização proximo de tudo como mercados, farmacias...;QNM 23 Conjunto J; Ceilandia Sul;1;2;1;250;0;0;Nenhuma;1;0;0;0;0;0
420000;SMADI IMOBILIARIA VENDE!   CASA PRINCIPAL:  POSSUI, SALA, 2 QUARTOS, BANHEIRO SOCIAL, COZINHA, ÁREA DE SERVIÇO, GARAGEM.  CASA DOS FUNDOS POSSUI:  QUARTO, SALA COZINHA, BANHEIRO, Á...;Setor Central; Brasília;3;0;2;150;0;0;Nenhuma;0;0;0;0;0;0
315000;VENDO ÓTIMA CASA EM SAMAMBAIA NORTE 601.  CASA COM 160 METROS QUADRADOS.  SENDO COMPOSTA POR UMA CASA GRANDE NA FRENTE E UM SOBRADO ATRÁS DE 70 METROS QUADRADOS.  CASA DA FRENTE:TO...;QR 601 Conjunto 17; Samambaia Norte;2;2;2;160;0;0;Nenhuma;0;0;0;1;0;0
395000;QNO 2 SETOR O CEILÂNDIA NORTE   3Qrts, 1 suíte com armários. área pra closet Casa forrada, gesso na sala, PVC nos quartos. Área de serviço. Cozinha com armários. Ponto de ar condic...;QNO 2; Ceilandia Norte;3;3;2;120;550;0;Destaque;1;0;0;0;0;0
480000;Casa Incra 9 1000 metros quadrados 2 quartos  2 suítes  Sala Cozinha planejada Área gourmet Piscina Campo de futebol  Cessão de direito  VALOR R$ 480.000  Contato [61]9/8544/5973 Z...;Área Rural; Area Rural de Ceilandia;2;4;3;1000;0;0;Destaque;1;0;0;1;0;1
780000;A casa no bairro Setor Habitacional Vicente Pires com 200 metros quadrados com 3 quartos sendo 3 suites e 4 banheiros Possui espaço gourmet, espaço jardinado. Vai lhe possibilitar...;Rua 1; Setor Habitacional Vicente Pires;3;4;4;200;0;100;Destaque;1;0;0;1;0;0
280000;Vendo excelente casa na QD 300 do Recanto das Emas contendo: * 02 quartos sendo um suíte (Possível de transformar a copa no 3° quarto com pouco reforma) * Sala Ampla * Cozinha com...;Quadra 300 Conjunto 45; Recanto das Emas;3;4;1;112;0;0;Nenhuma;1;0;0;0;0;0
330000;Casa a venda em Samambaia Norte QR 614     Casa na Laje de 2 Quartos Sendo 1 Suíte,   Sala, Cozinha, Área de Serviço e garagem   para 2 ou 3 carros.     Localização especial, Samam...;QR 614 Conjunto 9; Samambaia Norte;2;3;2;120;0;0;Nenhuma;1;0;0;0;0;0
180000;Vendo casa Sol Nascente Casa com dois quartos suite Bem iluminada e ventilada. Parte superior duas kitnet pronta e alugado. E outra kitnet faltando acabamento. Aceito carro como pa...;Setor de Chácaras Produtivas 1; Setor Habitacional Sol Nascente;2;4;4;240;0;0;Nenhuma;1;0;0;0;0;0
300000;Vendo casa na QNO 6, Setor O em Ceilândia Norte   DF  Tratando se da residência, é um imóvel localizado em uma esquina e composto por:  • 02 Quartos, sendo 1 Suíte com ambiente par...;QNO 6 Conjunto P; Ceilandia Norte;2;3;3;144;46;0;Destaque;1;0;0;0;0;0
310000;Localizado na QS 11 da Areal, ótima Localização, perto de comércios em geral, próximo da faculdade católica.  Casa com 152m² de área total, com a seguinte descrição:  3 quartos sen...;QS 11 Conjunto B; Areal;3;3;3;152;0;0;Destaque;0;0;0;0;0;0
479000;"QR 410 Samambaia Norte  Excelente oportunidade casa de esquina com 3 quartos sendo 1 suítes; Sala de estar, Banheiro social; Casa na lage, com estrutura para o segundo pavimento; G...";QR 410 Conjunto 1; Samambaia Norte;3;3;1;230;0;0;Nenhuma;1;0;0;0;0;0
380000;Oportunidade imperdível para quem busca um imóvel residencial em uma rua com pequeno comércio! Além disso, a casa possui um grande quintal que pode ser transformado em um ponto com...;Quadra 205 Conjunto 22; Recanto das Emas;4;3;2;167;60;0;Nenhuma;0;0;0;0;0;0
250000;Linda Casa de 2 quartos sendo 1 suíte   Rua 05 26 de Setembro     Ótima chácara Dentro de condomínio  Rua 05 na 26 de Setembro   Casa composta por:    2 quartos sendo uma suíte   ...;; Brasília;2;5;2;160;0;0;Nenhuma;1;0;0;0;0;0
250000;A casa no bairro Del Lago II possui 110 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros;Quadra 202; Del Lago II;3;1;2;110;0;0;Nenhuma;1;0;0;1;0;0
450000;"JREIS ESCRIÓRIO IMOBILIÁRIO  Excelente sobrado na Qr 604   Samambaia Norte, composto de: 4 quartos sendo 1 suíte; 2 banheiro sociais; cozinha; 2 salas; área de serviço; pia em gran...";QR 604 Conjunto 8; Samambaia;4;2;3;105;500;0;Destaque;1;0;0;0;0;0
450000;QR 404 samambaia norte Vendo Sobrado com 4 Quartos bem estruturada podendo fazer o terceiro pavimento, imovel bem localizado na quadra militar , Aceito imóveis de menor valor . NÃO...;QR 404 Conjunto 4; Samambaia Norte;4;2;4;180;0;0;Nenhuma;0;0;0;0;0;0
520000;CASA ALTO PADRÃO QNO 09 SETOR “O”   CEILÂNDIA NORTE  EXCELENTE OPORTUNIDADE!  Belíssima casa recém reformada, com acabamento moderno e detalhes que encantarão você e sua família!...;QNO 9; Ceilandia Norte;3;3;2;144;0;0;Nenhuma;0;0;0;0;0;0
130000;A casa está localizado no bairro Vila São José com 200 metros quadrados com 2 quartos e 1 banheiro.Valor R$130.000,00 (cento e trinta mil reais);Vila Sao Jose; Brasília;2;2;1;200;0;0;Nenhuma;0;0;0;1;0;0
120000;A casa no bairro Del Lago II tem 90 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros;Quadra 302; Del Lago II;2;3;2;90;0;0;Destaque;1;0;0;1;0;0
450000;Excelente Apartamento e 6 KitNets na Estancia 5   Prox aos Prédio Direcional   (Localização : Uma Rua Abaixo dos Prédio Direcional   Ao lado do Supermercado Amaral)  Apartamento co...;Módulo O; Estancia Planaltina;5;0;5;285;0;0;Destaque;0;0;0;0;0;0
105000;QUADRA 510 RECANTO DAS EMAS 2 casas no lote sendo  casa da frente 1 quarto, sala, cozinha, banheiro.  casa dos fundos 2 quartos, sala, cozinha, banheiro. garagem para 2 carros. VAL...;Quadra 510; Recanto das Emas;2;2;2;150;0;0;Nenhuma;0;0;0;0;0;0
390000;Eduardo CRECI 24290 Nº 9  9  8  1  0  3  8  4  4  Aguimar CRECI 20647 Nº 9  9  9  9  1  4  0  6  0  Geraldo CRECI 15058 Nº 9  8  2  3  0  9  5  7  4  O imóvel possui 3 quartos(send...;QR 402; Samambaia Norte;3;2;2;120;0;0;Destaque;0;0;0;0;0;0
300000;VENDO Lote com 2 barracos na QNM 23 Barraco com 1 quarto com suite  cozinha americana toda forrada . lote de esquina com otima localização proximo de tudo como mercados, farmacias...;QNM 23 Conjunto J; Ceilandia Sul;1;2;1;250;0;0;Nenhuma;1;0;0;0;0;0
270000;*270mil*   *Oportunidade lote 877mt*  *Casa boa e na lage* *Suite com armário* *Varanda*  *Sala ampla*  *Cozinha boa*   *Lote.877metros*  *Flavio &. Iris vende excelente casa condo...;Condomínio Morada Colonial Rua A; Nova Colina;3;9;2;877;0;0;Destaque;1;0;1;1;0;0
94500;baixei o valor do ágio chama no 6198228.5288whats   Agio casa no bairro Samambaia Sul com 4 quartos sendo 1 suite e mais 1 banheiro social.  Tem armários planejados garagem 3 carro...;QR 113 Conjunto 10; Samambaia Sul;4;3;2;120;0;0;Nenhuma;1;0;0;0;0;1
340000;A casa está localizado no bairro Samambaia Norte com 400 metros quadrados com 7 quartos sendo 1 suíte e 3 banheiros Encontra se em um condomínio protegido por muros.  Ótimo lote 40...;QR 603 Chácara 39; Samambaia Norte;7;2;3;400;0;0;Nenhuma;1;0;0;1;0;0
700000;Samuel Pereira oferece: Casa de 3 quartos na laje, lote 700 m² + Casa de 2 quartos e loja   NÃO ACEITA FINANCIAMENTO.   São 2 Casas no mesmo lote, com água e luz independentes, sen...;ES 10B; Sobradinho;5;4;3;350;1500;0;Nenhuma;0;0;0;0;0;0
300000;QNM 34 3 casas um na frente de 2 quartos, sala, cozinha, wc, forro PVC piso cerâmica, mais sobrado nos fundos com duas ótimas kits com 1 quarto sala / cozinha WC cada uma , água e...;QNM 34; Taguatinga Norte;2;2;3;150;2500;0;Nenhuma;0;0;0;0;0;0
370000;Samuel Imobiliária oferece:  Casa nova de 3 quartos c/ 1 suíte   Samambaia Norte Localização: Localizada na QR 612, a poucos passos do Hospital Regional de Samambaia, da quadra Soc...;QR 612; Samambaia Norte;3;4;1;176;0;0;Nenhuma;1;0;0;0;0;0
360000;A casa possui 312 metros quadrados com 4 quartos e 2 banheiros,  Cozinha, Garagem para 3 carros Mais uma Kitnet nos fundos de 02 Quartos e 01 Banheiro Otima localiação, Comercio pr...;Quadra 6 Conjunto L; Setor Sul;4;3;2;312;0;0;Nenhuma;0;0;0;1;0;0
320000;Vendo casa de 2 quartos, 2 banheiros, sala, cozinha, área de serviço e área de lazer. Apartamento de 1 quarto e 1 banheiro em fase de acabamento. Garagem pra 3 carros.  Armários, f...;SHA Conjunto 1 Chácara 61; Setor Habitacional Arniqueira;2;3;2;200;0;0;Nenhuma;0;0;0;0;0;0
150000;Setor Habitacional Pôr do Sol com duas casas ambas de quarto sala cozinha WC, Reformadas prontas para alugar, bom acabamento, lote 136m2, aceita carro / troca imóvel...  Agende sua...;QNP 36; Setor Habitacional Por do Sol;2;2;1;80;1000;0;Nenhuma;0;0;0;0;0;0
740000;ATENÇÃO: Este imóvel não pode ser FINANCIADO!   Venha conhecer esta linda casa e conquistar o seu sonho... Construída em local privilegiado que é o Setor de Mansões Sudeste de Sama...;SMSE Conjunto 15; Samambaia Sul;3;3;2;240;0;0;Destaque;0;0;0;0;0;0
349100;Casa a venda em Quadra QNN 23 Conjunto M   Ceilândia Norte (Ceilândia)   Brasília/DF  Qnn 23 conjunto M, casa 05, Ceilândia Norte, Casa de 4 quartos, sala ampla, cozinha com armari...;QNN 23 Conjunto M; Ceilandia Norte;4;2;2;250;1;1;Nenhuma;0;0;0;0;0;0
319000;CASA COM LAJE EM UMA ÁREA DE 243 METROS CONSTRUÍDOS, ESCRITURADA COM HABITE SE E COM AS SEGUINTES CARACTERISTICAS: ***ACEITA VEÍCULO NO VALOR DE ATÉ R$ 50.000,00** 4 QUARTOS SENDO...;QR 309 Conjunto 9; Samambaia Sul;4;4;2;193;300;0;Nenhuma;0;0;0;1;0;0
230000;QNP 16 CONJUNTO I Casa   Ceilândia  Excelente casa arejada com 2 quartos mais casa de fundos. Toda coberta, portão eletrônico, forrada, cerâmica. Área construída: 150m²  Muito bara...;QNP 16 Conjunto I; Ceilândia;2;2;2;150;650;0;Nenhuma;0;0;0;0;0;0
200000;"LOTE COM DUAS CASAS, COM OTIMA LOCALIZAÇÃO, PERTO DE COLEGIOS.TRATAR: MARCELO LEITÃOZAP: ""QUER VENDER OU COMPRAR SEU IMÓVEL , MARCELO LEITÃO É A SOLUÇÃO""";QR 425 Conjunto 21; Samambaia Norte;2;2;2;112;0;0;Nenhuma;0;0;0;0;0;0
395000;JREIS ESCRITÓRIO IMOBILIÁRIA  Vendo ótima casa nova, com fino acabamento, piso em porcelanato, portas e janelas externa em blindex, pias esculpidas em granito, porta da cozinha est...;QNP 13 Conjunto B; Ceilândia;3;2;2;135;0;0;Nenhuma;0;0;0;0;0;0
299000;Casa de 4 quartos sendo 1 suite, sala, copa e cozinha, área de serviço, varanda coberta para 4 carros toda na laje, lote 300m2 Condomínio Vale das acácias, setor de mansões, Sobrad...;Rodovia DF-420; Setor de Mansões de Sobradinho;4;4;2;100;0;0;Destaque;1;0;1;0;0;0
335000;OAlmeida te apresenta uma oportunidade única, para você que quer morar na M Norte, venha conferir.  QNM 40 por apenas R$335.000! Isso mesmo! Podendo ainda financiar 80% do valor da...;Taguatinga; Brasília;3;1;1;150;0;0;Nenhuma;0;0;0;0;0;0
870000;Ótima Casa com Sala, sala jantar, 3 qtos com armários de madeira, sendo uma suíte, banheiro social, escritório, cozinha com bastante armários , despensa, área de serviço, garagem p...;QI 8 Conjunto U; Guara I;3;5;2;180;1355;0;Nenhuma;1;0;0;0;0;0
460000;GRANDE OPORTUNIDADE DE MORAR NA MELHOR REGIÃO DE SAMAMBAIA.  PRÓXIMO A TODO O TIPO DE COMÉRCIO, BANCOS, RESTAURANTES, DROGARIAS, PANIFICADORAS, MERCADOS E ETC.   CASA COM 2 DORMITÓ...;QR 406 Conjunto 6; Samambaia Norte;2;2;3;193;0;0;Nenhuma;0;0;0;0;0;0
370000;A Pacheco Imobiliária (CRECI J 6610) disponibiliza para venda uma casa com as seguintes características:  Três quartos sendo uma suíte, sala, posso de ventilação, banheiro social,...;QNL 19 Bloco I; Taguatinga Norte;3;3;2;110;0;0;Destaque;1;0;0;0;0;0
400000;A casa está localizado no bairro Ceilândia Sul possui 200 metros quadrados com 3 quartos e 2 banheiros;QNN 22 Conjunto N; Ceilandia Sul;3;4;2;200;630;0;Nenhuma;0;0;0;1;0;0
200000;DUAS CASAS NO LOTE: LOTE GRANDE 176 M² FUNDOS: 03 QUARTOS, SALA, COZINHA, BANHEIRO, FORRO PVC LATERAL: 01QUARTO, SALA, COZINHA, BANHEIRO RECISA DE UMA REFORMA FRENTE LIVRE PARA ÁRE...;QN 14A; Riacho Fundo II;4;0;2;176;0;0;Destaque;0;0;0;0;0;0
130000;"Vendo Casa no Sol Nascente  Trecho 2   Casa com 2 quartos sendo um com suíte, Sala Ampla, Cozinha com Armarios Planejados, Banheiro Social, Área de serviço, garagem;   Casa com Est...";Ceilandia Sul; Brasília;2;0;1;200;0;0;Nenhuma;1;0;0;0;0;1
370000;A casa está localizado no bairro Ceilândia Norte tem 142 metros quadrados com 3 quartos sendo 1 suite, banheiro social co box, copa, cozinha, área de serviço e garagem para 3 carro...;QNO 13 Conjunto E; Ceilandia Norte;3;3;2;142;330;0;Nenhuma;1;0;0;1;0;0
245000;Excelente casa 2 quartos, Recanto das Emas QD 800  LEÃO IMÓVEIS DF vende essa excelente casa de aproximadamente 70m² de área construída em um lote com 140m².  Casa com 2 quartos, s...;Quadra 800 Conjunto 2; Recanto das Emas;2;2;1;70;400;120;Super destaque;0;0;0;0;0;0
150000;Qd. 11 Buritis 3 Conjunto 09  A casa está localizado no bairro Setor Residencial Leste tem 88 metros quadrados com 3 quartos e 2 banheiros, sala, cozinha, área de serviço, 2 vagas...;Setor Residencial Leste; Brasília;3;2;2;88;0;0;Nenhuma;0;0;0;1;0;0
600000;ÉRIKA GUSTAVO   ESCRITÓRIO IMOBILIÁRIO  VENDE CRECI 22081  MAIS INFORMAÇÕES – CONTATO: /.  COND. NOVO HORIZONTE – DF 250 – PARANOÁ – EXCELENTE LOCALIZAÇÃO  TERRENO COM 450 M2 COM 0...;Regiao dos Lagos; Brasília;5;4;2;450;0;0;Destaque;0;0;0;0;0;0
130000;A casa no bairro Setor Oeste tem 98 metros quadrados com 03 quartos, sala, cozinha e 01 banheiro, na laje e cerâmica.;Quadra B Conjunto 6; Setor Oeste;3;0;1;98;0;0;Nenhuma;0;0;0;1;0;0
190000;Venha conhecer!!!  Quadra 803 Conjunto 11 A Lote 24   Avenida Monjolo   Recanto das Emas   Brasília   DF.  Vendo duas casas no mesmo lote de esquina sendo a da frente composta de 3...;Quadra 803 Conjunto 11-A; Recanto das Emas;4;3;3;180;0;0;Destaque;0;0;0;0;0;0
210000;Excelente oportunidade, duas casa em Santa Maria Qr 516 CJ K. 1 casa com 3Qets, 1 banheiro, quarto casal com closet, quartos com armários planejados, sala, cozinha ampla.  segunda...;QR 516 Conjunto M; Santa Maria;5;2;2;116;350;0;Destaque;0;0;0;0;0;1
350000;Excelente casa no Setor O (Ceilândia) na QNO 07 com três quartos, sendo uma suíte, área de serviço e garagem para 3 carros.Casa toda na laje!EXCELENTE OPORTUNIDADE!;QNO 7 Conjunto C; Ceilandia Norte;3;3;1;250;0;0;Destaque;1;0;0;0;0;0
260000;NÃO ACEITA FINANCIAMETO  Riacho Fundo Sucupira condomínio Ipe Amarelo  Casa Grande 2 quarto sala cozinha banheiro Todos cômodos bem grandes excelente garagem para 4 carros cobertos...;QN 16 Conjunto 12; Riacho Fundo II;2;4;1;70;0;0;Nenhuma;0;0;0;0;0;0
270000;Casa com 02 quartos, sala, cozinha, banheiro, cerâmica, LAJE, área colonial, garagem para uns 03 carros, corredor lateral área de serviço.  VALOR R$ 270.000,00  IMOVEL ESCRITURADO....;Quadra 103; Recanto das Emas;2;3;1;150;0;0;Nenhuma;0;0;0;0;0;0
340000;"JREIS ESCRITÓRIO IMOBILIÁRIO  Casa composta por:  2 quartos;  Sala;  Cozinha;  Banheiro social;  Garagem para 4 carros;  Laje; *Imóvel escriturado e registrado; *Excelente localiza...";QNO 4 Conjunto B; Ceilândia;2;4;1;144;0;0;Nenhuma;0;0;0;0;0;0
720000;RAFAEL FARIA Imob vende excelente Casa de alta padrão na Rua dos Ipês, Ponte Alta Norte, Gama   DF  CARACTERÍSTICAS:   Sala ampla em dois ambientes com pé direito duplo de 5m²   La...;Ponte Alta Norte; Brasília;3;4;3;185;10;150;Destaque;0;0;0;0;0;0
118000;Estilo Colonial, ampla e arejada. Distribuição interna bem destruída com fácil locomoção interna e rápido acesso a avenida comercial. Aceita Financiamento bancário e FGTS ou estuda...;QR 608; Samambaia Norte;2;2;1;125;550;0;Destaque;0;0;0;0;0;0
480000;Casa Incra 9 1000 metros quadrados 2 quartos  2 suítes  Sala Cozinha planejada Área gourmet Piscina Campo de futebol  Cessão de direito  VALOR R$ 480.000  Contato [61]9/8544/5973 Z...;Área Rural; Area Rural de Ceilandia;2;4;3;1000;0;0;Nenhuma;1;0;0;1;0;1
480000;Quadra 604 Sobrado no Recanto das emas com duas casas independentes ,aceita financiamento Bancário. No térreo são 4 quartos , um deles e suíte , mais 2 banheiros totalizando 3 banh...;Quadra 604 Conjunto 21; Recanto das Emas;4;2;3;150;0;0;Nenhuma;1;0;0;0;0;0
900000;Vicente pires Trecho 3 Vendo Excelente casa com 4 Quartos sendo 2 suites , cozinha planejada , toda no blindex , area de churrasqueira , quintal amplo , casa com 350 m2 de area con...;Quadra 7 Conjunto 8; Setor Habitacional Vicente Pires Trecho 3;4;5;2;350;0;0;Nenhuma;1;0;0;0;0;1
480000;Vendo excelente casa, ampla e com bastante espaço para área de lazer, muito bem localizada com proximidade a comercio muito bem diversificado.  Casa composta por:   3 Quartos sendo...;Rua Paraná; Setor Sul;3;2;3;160;0;0;Nenhuma;0;0;0;0;0;0
600000;PLANTÃO DE VENDA: NEIA (61).. Escritório Águas Claras: (61) 3526.1006. Escritório guara: (61) 3526.2026. Fale direto comigo!  Casa (frente) 90m², composta por: 2 quartos, sala, cop...;QNJ 4; Taguatinga Norte;4;3;4;190;782;0;Nenhuma;0;0;0;0;0;0
330000;Casa c/ 02 qtos, sala, cozinha, banheiro social, área de serviço, na laje. Valor: R$ 350.000,00Fone: /;EQ 40/42; Setor Leste;2;0;1;144;0;0;Nenhuma;0;0;0;0;0;0
750000;Casa colonial de Laje com a metragem de 260 m², possui 04 (quatro) quartos Sendo 03 (três) Suítes, Duas Salas, 01 Grande, Cozinha, Banheiro social, Área de Serviço, Quintal, Garage...;QND 42; Taguatinga Norte;4;4;4;260;1350;0;Nenhuma;1;0;0;0;0;0
240000;Samuel Imobiliária oferece:  Casa na QNP 28 Sala cozinha com copa 2 quartos na frente 2 quartos nos fundos Área de serviço coberta Não tem laje  Aceita financiamento bancário e FGT...;QNP 28 Conjunto I; Ceilandia Sul;2;1;1;200;0;0;Nenhuma;0;0;0;0;0;0
1350000;Samuel Imobiliária oferece:   Guará   Bernardo Saião Próximo a Qd 1 do Park Way!  Condomínio Americano 🇺🇸, com apenas 10 casas.  Casa Nova e Moderna Sala pé direito duplo  3Qts 3...;Colônia Agrícola Bernardo Sayão Chácara 10B; Guara II;3;2;1;270;0;0;Nenhuma;0;0;0;0;0;0
299000;Vendo casa com 2 quartos, sendo 1 suíte, mais casa de fundos, casa toda na laje e com preparação para 2° andar. Excelente oportunidade.;Quadra 110 Conjunto 3-A; Recanto das Emas;2;5;2;100;0;0;Destaque;1;0;0;0;0;0
